seed,source,target,model,budget,strategy,n_train,held_family,mcc,macro_f1,fp_rate,auprc_macro,tpr_at_fpr01_oracle,tpr_at_fpr001_oracle,tpr_at_fpr01_buffer,fpr_at_fpr01_buffer,tpr_at_fpr001_buffer,fpr_at_fpr001_buffer,tpr_heldout_family,fit_s,apply_s
42,nftonv2,nf2018v2,rf,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.5454033503384739,0.000844630263102327,0.0,0.000844630263102327,0.00984562334819251,0.0,0.0,,0.1361,0.0102
42,nftonv2,nf2018v2,rf,0.01,rethreshold_cost,21001,,0.19627076679992858,0.3733499818314017,0.6865734281598439,0.5454033503384739,0.000844630263102327,0.0,0.000844630263102327,0.00984562334819251,0.0,0.0,,0.004,0.0004
42,nftonv2,nf2018v2,rf,0.01,finetune_x1,271002,,0.3420679500015236,0.6707029890606311,0.06891936343734759,0.7727313113282692,0.22462941847206386,0.22310908399847967,0.22589636386671735,0.010673653883236352,0.22361586215634105,0.0011910028243781263,,1.7,
42,nftonv2,nf2018v2,rf,0.01,finetune_x3,271002,,0.9329551014890607,0.9664633731972141,0.008909835414752555,0.9813404060511554,0.947379534608725,0.941171502174923,0.947379534608725,0.008909835414752555,0.9420583639511804,0.0022288767141933506,,2.3,
42,nftonv2,nf2018v2,rf,0.01,finetune_x10,271002,,0.9729675701115923,0.9863278727812228,0.0002438720068964735,0.9843805021111741,0.9593732843447781,0.9559947632923688,0.9546855863845601,0.0003573008473134379,0.9546855863845601,0.0003573008473134379,,6.1,
42,nftonv2,nfunswv2,rf,0.0001,calibrate_cost,144,,0.0,0.49037055157195203,0.0,0.4987104671390125,0.029108229690394283,0.019978830378406986,0.02606509658639852,0.0042558277299134285,0.024080444562053452,0.0024682761559326966,,0.0028,0.004
42,nftonv2,nfunswv2,rf,0.0001,rethreshold_cost,144,,0.24172838194004717,0.5715783514956222,0.0016576423026158531,0.5378312551277582,0.1071712093146335,0.023021963482402753,0.09155861338978566,0.0016576423026158531,0.09155861338978566,0.0016576423026158531,,0.0009,0.0002
42,nftonv2,nfunswv2,rf,0.001,calibrate_cost,1392,,0.0,0.49037055157195203,0.0,0.5378312551277582,0.1071712093146335,0.023021963482402753,0.12238687483461233,0.01016929776244271,0.10333421540089971,0.0019850136664553474,,0.0096,0.004
42,nftonv2,nfunswv2,rf,0.001,rethreshold_cost,1392,,0.2541764142557255,0.5804057465236466,0.0019850136664553474,0.5378312551277582,0.1071712093146335,0.023021963482402753,0.12238687483461233,0.01016929776244271,0.10333421540089971,0.0019850136664553474,,0.0007,0.0001
42,nftonv2,nfunswv2,rf,0.001,finetune_x1,251393,,0.20943600819383598,0.6044430380995035,0.03432202949460097,0.6675373897234064,0.2326012172532416,0.11431595660227574,0.23630590103201904,0.010153708649878924,0.14739349034136015,0.0014341983558682615,,0.9,
42,nftonv2,nfunswv2,rf,0.001,finetune_x3,251393,,0.8054585435835092,0.9024356735552461,0.005741989794327641,0.9298270620792819,0.9794919290817676,0.17226779571315162,0.9113522095792538,0.006349965184315274,0.9113522095792538,0.006349965184315274,,1.3,
42,nftonv2,nfunswv2,rf,0.001,finetune_x10,251393,,0.8910182711197145,0.9449459221967487,0.006344768813460679,0.9573380563991543,0.999206139190262,0.366366763694099,0.8880656258269384,0.0055705095561260016,0.8880656258269384,0.0055705095561260016,,3.1,
42,nftonv2,nfunswv2,rf,0.01,calibrate_cost,13907,,0.0,0.49037055157195203,0.0,0.5378312551277582,0.1071712093146335,0.023021963482402753,0.10439269648055041,0.0020369773750012993,0.057819528975919555,0.0010912378794649816,,0.0905,0.0098
42,nftonv2,nfunswv2,rf,0.01,rethreshold_cost,13907,,0.2547484774883744,0.5811337492117183,0.0020369773750012993,0.5378312551277582,0.1071712093146335,0.023021963482402753,0.10439269648055041,0.0020369773750012993,0.057819528975919555,0.0010912378794649816,,0.0025,0.0001
42,nftonv2,nfunswv2,rf,0.01,finetune_x1,263908,,0.21324617996702547,0.6064467965654662,0.0332203988734268,0.6811956504784262,0.23432124900767398,0.1718708653082826,0.23432124900767398,0.009062470770413942,0.2213548557819529,0.0016368568191974726,,1.0,
42,nftonv2,nfunswv2,rf,0.01,finetune_x3,263908,,0.8963979256626871,0.9477846606833645,0.00223963583833051,0.9683224120647942,0.979624239216724,0.5574225985710506,0.9626885419423128,0.0037517797570176988,0.9626885419423128,0.0037517797570176988,,1.6,
42,nftonv2,nfunswv2,rf,0.01,finetune_x10,263908,,0.937645144619402,0.9687266893176354,0.0031853753338668273,0.981786685860937,0.9988092087853929,0.7152685895739613,0.9276263561788833,0.002618970910715956,0.9276263561788833,0.002618970910715956,,3.5,
42,nftonv2,nfbotv2,rf,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.9555384839401289,0.8450536352800954,0.9555384839401289,0.8450536352800954,,0.0029,0.0042
42,nftonv2,nfbotv2,rf,0.0001,rethreshold_cost,211,,0.03447411115049411,0.5009768914774885,0.8450536352800954,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.9555384839401289,0.8450536352800954,0.9555384839401289,0.8450536352800954,,0.0005,0.0004
42,nftonv2,nfbotv2,rf,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.0827421031225993,0.05601907032181168,0.0827421031225993,0.05601907032181168,,0.0054,0.0043
42,nftonv2,nfbotv2,rf,0.001,rethreshold_cost,2101,,0.03447411115049411,0.5009768914774885,0.8450536352800954,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.0827421031225993,0.05601907032181168,0.0827421031225993,0.05601907032181168,,0.0009,0.0004
42,nftonv2,nfbotv2,rf,0.001,finetune_x1,252102,,0.03589266857919611,0.2369679069113941,0.04648390941597139,0.5903708405874276,0.0022594785123593473,0.002083741294731398,0.954137607262466,0.2586412395709178,0.954137607262466,0.2586412395709178,,0.8,
42,nftonv2,nfbotv2,rf,0.001,finetune_x3,252102,,0.7100832409128766,0.8501958909173774,0.16090584028605484,0.9023037255728517,0.004041956005442833,0.003971661118391653,0.9995631674876105,0.20381406436233612,0.9995631674876105,0.20381406436233612,,1.2,
42,nftonv2,nfbotv2,rf,0.001,finetune_x10,252102,,0.7563523635887797,0.8719971950248144,0.36829558998808104,0.9143740563358604,0.00456916765832668,0.004237777476513976,0.9996485255647442,0.1907032181168057,0.9996485255647442,0.1907032181168057,,3.1,
42,nftonv2,nfbotv2,rf,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.002083741294731398,0.003575685339690107,0.002083741294731398,0.003575685339690107,,0.069,0.0073
42,nftonv2,nfbotv2,rf,0.01,rethreshold_cost,21000,,0.13430235507265664,0.5187813057142769,0.9797377830750894,0.5129576164835208,0.002083741294731398,0.0020435727878450097,0.002083741294731398,0.003575685339690107,0.002083741294731398,0.003575685339690107,,0.0035,0.0003
42,nftonv2,nfbotv2,rf,0.01,finetune_x1,271001,,0.03742648712114337,0.23714771202299037,0.03575685339690107,0.7899297898939457,0.008701502804263886,0.0043833883139771344,0.01783481705755645,0.02026221692491061,0.01783481705755645,0.02026221692491061,,0.9,
42,nftonv2,nfbotv2,rf,0.01,finetune_x3,271001,,0.921003532345005,0.9605017661725024,0.07866507747318235,0.9549266599009666,0.27954268154909845,0.013386154919888935,0.9563619383312998,0.04648390941597139,0.9563619383312998,0.04648390941597139,,1.3,
42,nftonv2,nfbotv2,rf,0.01,finetune_x10,271001,,0.9020687499924032,0.9505498345122044,0.13825983313468415,0.9776833974997086,0.9531384156536671,0.03707051079277569,0.9997389047052385,0.08939213349225268,0.9997389047052385,0.08939213349225268,,3.5,
42,nftonv2,nf2018v2,lgbm,0.0001,calibrate_cost,217,,0.0,0.46853899442765923,0.0,0.5180626835605044,0.09303602348072132,0.04662359052324845,0.06520545631149964,0.003578679915155227,0.03999324295789518,0.0005955014121890632,,0.0079,0.0039
42,nftonv2,nf2018v2,lgbm,0.0001,rethreshold_cost,217,,0.35126359966695153,0.6727001111124471,0.0524438243667835,0.5686667701236964,0.002913974407703028,8.44630263102327e-05,0.0010135563157227924,0.005705470672973311,0.0010135563157227924,0.005705470672973311,,0.0007,0.0002
42,nftonv2,nf2018v2,lgbm,0.001,calibrate_cost,2102,,0.0,0.46853899442765923,0.0,0.5180626835605044,0.09303602348072132,0.04662359052324845,0.09768148992778411,0.010622610905048718,0.04569449723383589,0.000822359093022992,,0.0086,0.0028
42,nftonv2,nf2018v2,lgbm,0.001,rethreshold_cost,2102,,0.38918405791812527,0.6934087309244403,0.05692993500527444,0.5686667701236964,0.002913974407703028,8.44630263102327e-05,0.0,0.0003232721951883486,0.0,0.0003232721951883486,,0.0008,0.0002
42,nftonv2,nf2018v2,lgbm,0.001,finetune_x1,252103,,0.9640519374449475,0.9818603125247296,0.00117965994033643,0.9799966703815916,0.9532074834241311,0.9444233286878669,0.9284175852020778,0.00036864373135513437,0.9284175852020778,0.00036864373135513437,,0.9,
42,nftonv2,nf2018v2,lgbm,0.001,finetune_x3,252103,,0.9640524562142736,0.9818637177283625,0.001208017150440671,0.9797235410789973,0.9534186409899067,0.9433253093458338,0.9260103889522362,0.0003573008473134379,0.9260103889522362,0.0003573008473134379,,1.2,
42,nftonv2,nf2018v2,lgbm,0.001,finetune_x10,252103,,0.9636850025570134,0.9816746747367542,0.0012023457084198229,0.9796304471977444,0.9532497149372862,0.9432408463195237,0.928121964609992,0.0003573008473134379,0.928121964609992,0.0003573008473134379,,1.8,
42,nftonv2,nf2018v2,lgbm,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.5180626835605044,0.09303602348072132,0.04662359052324845,0.09975083407238482,0.010940211658216218,0.051606909075552175,0.0012817458967116979,,0.0643,0.007
42,nftonv2,nf2018v2,lgbm,0.01,rethreshold_cost,21001,,0.4122182707384724,0.7058668612935037,0.07714862580959835,0.5686667701236964,0.002913974407703028,8.44630263102327e-05,0.00219603868406605,0.00707795964201858,0.0,0.0,,0.005,0.0002
42,nftonv2,nf2018v2,lgbm,0.01,finetune_x1,271002,,0.955416955021684,0.9777007047773685,0.004588196594866211,0.9782447351009779,0.9585286540816758,0.5299210270703999,0.9587398116474514,0.01105931194065403,0.9568816250686262,0.006261271991016436,,1.1,
42,nftonv2,nf2018v2,lgbm,0.01,finetune_x3,271002,,0.9561499708027225,0.978065898958572,0.004446410544345005,0.977592078192587,0.9582752650027451,0.5396765066092318,0.9552345960555767,0.0036070371252594686,0.9552345960555767,0.0036070371252594686,,2.2,
42,nftonv2,nf2018v2,lgbm,0.01,finetune_x10,271002,,0.9619083874737115,0.980920887794885,0.0031022787854039766,0.9798854191387223,0.9584864225685207,0.7565775581739094,0.9527429367794248,0.0018715758668799128,0.9527429367794248,0.0018715758668799128,,5.4,
42,nftonv2,nfunswv2,lgbm,0.0001,calibrate_cost,144,,0.0,0.49037055157195203,0.0,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.10650965863985182,0.006266823250641752,0.10650965863985182,0.006266823250641752,,0.0133,0.0039
42,nftonv2,nfunswv2,lgbm,0.0001,rethreshold_cost,144,,0.19159322624366257,0.573933240926061,0.006266823250641752,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.10650965863985182,0.006266823250641752,0.10650965863985182,0.006266823250641752,,0.0007,0.0004
42,nftonv2,nfunswv2,lgbm,0.001,calibrate_cost,1392,,0.0,0.49037055157195203,0.0,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.12622386874834612,0.006755282110973696,0.025006615506747817,0.0005871899065692521,,0.008,0.0025
42,nftonv2,nfunswv2,lgbm,0.001,rethreshold_cost,1392,,0.21581234857811538,0.5870994333228085,0.006755282110973696,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.12622386874834612,0.006755282110973696,0.025006615506747817,0.0005871899065692521,,0.0011,0.0002
42,nftonv2,nfunswv2,lgbm,0.001,finetune_x1,251393,,0.8826079982688823,0.9411699351781334,0.0054977603641616695,0.9458233651916048,0.9945752844667901,0.2258534003704684,0.6996559936491136,0.0029775204996830215,0.6996559936491136,0.0029775204996830215,,0.8,
42,nftonv2,nfunswv2,lgbm,0.001,finetune_x3,251393,,0.8749641442007441,0.9372914100657295,0.00601220107876659,0.9427044513755833,0.9953691452765282,0.18920349298756284,0.5793860809738026,0.0023227777720040326,0.5793860809738026,0.0023227777720040326,,1.1,
42,nftonv2,nfunswv2,lgbm,0.001,finetune_x10,251393,,0.8752483278073778,0.9373880282153229,0.0061525030918406585,0.9391094277565215,0.9962953162212226,0.19886213283937548,0.6087589309341096,0.00259298905644298,0.6087589309341096,0.00259298905644298,,2.0,
42,nftonv2,nfunswv2,lgbm,0.01,calibrate_cost,13907,,0.0,0.49037055157195203,0.0,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.14289494575284467,0.011406034025836356,0.027255887801005556,0.0008833830452811756,,0.0833,0.004
42,nftonv2,nfunswv2,lgbm,0.01,rethreshold_cost,13907,,0.2192701442225516,0.5888339266671401,0.006770871223537481,0.5481298082702514,0.1394548822439799,0.02924053982535062,0.14289494575284467,0.011406034025836356,0.027255887801005556,0.0008833830452811756,,0.0035,0.0001
42,nftonv2,nfunswv2,lgbm,0.01,finetune_x1,263908,,0.9263913709646198,0.9631773794910854,0.003143804367030066,0.9778738216227171,0.9891505689335803,0.6458057687218841,0.8721884096321778,0.002343563255422413,0.8721884096321778,0.002343563255422413,,0.8,
42,nftonv2,nfunswv2,lgbm,0.01,finetune_x3,263908,,0.9323518885356452,0.9661310163600088,0.0031230188836116855,0.982707843697161,0.9953691452765282,0.6700185234188939,0.7626356178883302,0.0014290019850136664,0.7626356178883302,0.0014290019850136664,,1.5,
42,nftonv2,nfunswv2,lgbm,0.01,finetune_x10,263908,,0.9338956546247904,0.9668983729685466,0.0030918406584841147,0.9828792029746003,0.9957660756813972,0.6673723207197672,0.7586663138396401,0.0014393947267228567,0.7586663138396401,0.0014393947267228567,,2.5,
42,nftonv2,nfbotv2,lgbm,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.9988150290468515,0.8593563766388558,0.9988150290468515,0.8593563766388558,,0.02,0.0038
42,nftonv2,nfbotv2,lgbm,0.0001,rethreshold_cost,211,,0.21443548583386446,0.5977104816540311,0.8593563766388558,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.9988150290468515,0.8593563766388558,0.9988150290468515,0.8593563766388558,,0.0009,0.0002
42,nftonv2,nfbotv2,lgbm,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.17570709124778447,0.06555423122765197,0.17570709124778447,0.06555423122765197,,0.0102,0.004
42,nftonv2,nfbotv2,lgbm,0.001,rethreshold_cost,2101,,0.21443548583386446,0.5977104816540311,0.8593563766388558,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.17570709124778447,0.06555423122765197,0.17570709124778447,0.06555423122765197,,0.0012,0.0004
42,nftonv2,nfbotv2,lgbm,0.001,finetune_x1,252102,,0.7393403552223715,0.8642273414906526,0.3766388557806913,0.8594282107384112,0.0,0.0,0.9979062165785471,0.19189511323003575,0.9979062165785471,0.19189511323003575,,0.8,
42,nftonv2,nfbotv2,lgbm,0.001,finetune_x3,252102,,0.7588112240327238,0.8749735547972336,0.34803337306317045,0.8652239094216547,0.0,0.0,0.9989505977575931,0.19189511323003575,0.9989505977575931,0.19189511323003575,,1.0,
42,nftonv2,nfbotv2,lgbm,0.001,finetune_x10,252102,,0.7594449225709902,0.8748062685527855,0.3528009535160906,0.8601904519817796,0.0,0.0,0.9989857452011187,0.19904648390941598,0.9989857452011187,0.19904648390941598,,1.8,
42,nftonv2,nfbotv2,lgbm,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.002154036181782578,0.00834326579261025,0.002154036181782578,0.00834326579261025,,0.0815,0.0073
42,nftonv2,nfbotv2,lgbm,0.01,rethreshold_cost,21000,,0.2763598423212492,0.5945945295075183,0.8891537544696066,0.5602470681504367,0.0022193100054729593,5.02106336079855e-06,0.002154036181782578,0.00834326579261025,0.002154036181782578,0.00834326579261025,,0.0044,0.0003
42,nftonv2,nfbotv2,lgbm,0.01,finetune_x1,271001,,0.4243985195546506,0.707814905383006,0.4767580452920143,0.5708931476177194,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
42,nftonv2,nfbotv2,lgbm,0.01,finetune_x3,271001,,0.6968109494675581,0.8475872678678802,0.34803337306317045,0.7500208815281578,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,
42,nftonv2,nfbotv2,lgbm,0.01,finetune_x10,271001,,0.6968109494675581,0.8475872678678802,0.34803337306317045,0.7500208815281578,0.0,0.0,0.0,0.0,0.0,0.0,,1.4,
42,nftonv2,nf2018v2,mlp,0.0001,calibrate_cost,217,,0.0,0.46853899442765923,0.0,0.5554757246439183,0.22108197136703409,0.005616791249630475,0.19434942353984544,0.0031419788795499144,0.1702774610414291,0.0025237916992774585,,0.0379,0.0069
42,nftonv2,nf2018v2,mlp,0.0001,rethreshold_cost,217,,0.2777687725073056,0.601431124627086,0.247365615181316,0.5312304077927859,0.0,0.0,0.0,0.0,0.0,0.0,,0.0004,0.0004
42,nftonv2,nf2018v2,mlp,0.001,calibrate_cost,2102,,0.0,0.46853899442765923,0.0,0.53078567322709,0.0,0.0,0.0,0.0,0.0,0.0,,0.019,0.0039
42,nftonv2,nf2018v2,mlp,0.001,rethreshold_cost,2102,,0.39853056364952427,0.6430094328023136,0.004321638819886345,0.5483400920337267,0.22108197136703409,0.005616791249630475,0.2103129355124794,0.004321638819886345,0.041344651378858906,0.0016560610700876806,,0.001,0.0002
42,nftonv2,nf2018v2,mlp,0.001,finetune_x1,252103,,0.6379767428348078,0.7968243052308694,0.11797166547566384,0.873595576564898,0.1769500401199375,0.13936399341188394,0.1485282317665442,0.002506777373214914,0.0009290932894125596,1.1342884041696441e-05,,0.3,
42,nftonv2,nf2018v2,mlp,0.001,finetune_x3,252103,,0.8902228453960048,0.9438153497961486,0.004140152675219201,0.9704540697854858,0.9314582541492462,0.7898559905401411,0.930698086912454,0.006578872744183936,0.7710207356729591,0.000538786991980581,,0.3,
42,nftonv2,nf2018v2,mlp,0.001,finetune_x10,252103,,0.9497513056737672,0.9745799508860187,0.0018148614466714306,0.9753615342512599,0.9333586722412264,0.8368596646817855,0.931035939017695,0.0034936082848425042,0.8356771823134423,0.0006805730425017865,,0.3,
42,nftonv2,nf2018v2,mlp,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.5306318352053536,0.0,0.0,0.0,0.0,0.0,0.0,,0.0412,0.0079
42,nftonv2,nf2018v2,mlp,0.01,rethreshold_cost,21001,,0.3983542202487165,0.6440207737587776,0.004639239573053845,0.5483400920337267,0.22108197136703409,0.005616791249630475,0.2221799907090671,0.011099012034799969,0.00565902276278559,0.0010095166797109833,,0.005,0.0003
42,nftonv2,nf2018v2,mlp,0.01,finetune_x1,271002,,0.9399368240060623,0.969846415434872,0.004384024682115675,0.9799264293845795,0.9383419907935301,0.8331855230372904,0.9420583639511804,0.010373067456131396,0.8335656066556865,0.001077573983961162,,2.4,
42,nftonv2,nf2018v2,mlp,0.01,finetune_x3,271002,,0.9694500674459636,0.9845902589406488,0.0008507163031272331,0.9834665353302645,0.9551923645424215,0.9530807888846657,0.9554457536213522,0.01154138451242613,0.9532074834241311,0.0014178605052120553,,6.6,
42,nftonv2,nf2018v2,mlp,0.01,finetune_x10,271002,,0.9696940265104784,0.9847156059971796,0.0008563877451480814,0.9835160227224367,0.9551501330292664,0.953545335529372,0.9552345960555767,0.010894840122049432,0.9539254191477681,0.0020984335477138415,,0.9,
42,nftonv2,nfunswv2,mlp,0.0001,calibrate_cost,144,,0.0,0.49037055157195203,0.0,0.5019608122065236,0.0,0.0,0.0,0.0,0.0,0.0,,0.0083,0.0071
42,nftonv2,nfunswv2,mlp,0.0001,rethreshold_cost,144,,0.050991877111554944,0.28819737994129024,0.6710749212749816,0.5019921448470714,0.0,0.0,0.0,0.0,0.0,0.0,,0.0008,0.0004
42,nftonv2,nfunswv2,mlp,0.001,calibrate_cost,1392,,0.0,0.49037055157195203,0.0,0.5019575679677841,0.0,0.0,0.0,0.0,0.0,0.0,,0.0291,0.004
42,nftonv2,nfunswv2,mlp,0.001,rethreshold_cost,1392,,0.06308027614782756,0.2925065934204414,0.6665177040355016,0.5004129421061153,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0.0002
42,nftonv2,nfunswv2,mlp,0.001,finetune_x1,251393,,0.37974889145754975,0.6557171449751745,0.003273713638394945,0.6286893866552483,0.24649378142365705,0.16155067478168827,0.2202963747023022,0.0037050124193263425,0.11934374173061657,0.00039492418494923144,,0.3,
42,nftonv2,nfunswv2,mlp,0.001,finetune_x3,251393,,0.6666567871772554,0.8262858811893765,0.00464035917315347,0.8075451808481986,0.6410426038634559,0.14196877480815032,0.6381317808944165,0.00965485704783779,0.18430801799417834,0.001309485455357978,,1.1,
42,nftonv2,nfunswv2,mlp,0.001,finetune_x10,251393,,0.7481121637662168,0.8728740752018395,0.0061888776878228245,0.8339479326861104,0.7549616300608627,0.034268324953691455,0.7791743847578725,0.014087361386807454,0.2459645408838317,0.0019174608453456105,,0.3,
42,nftonv2,nfunswv2,mlp,0.01,calibrate_cost,13907,,0.0,0.49037055157195203,0.0,0.5019660181000539,0.0,0.0,0.0,0.0,0.0,0.0,,0.0439,0.0083
42,nftonv2,nfunswv2,mlp,0.01,rethreshold_cost,13907,,0.0857155528339251,0.26410887627490615,0.7192608682096424,0.5004129421061153,0.0,0.0,0.0,0.0,0.0,0.0,,0.0036,0.0004
42,nftonv2,nfunswv2,mlp,0.01,finetune_x1,263908,,0.7773954629295062,0.8868970292788446,0.0045468244977707566,0.8835643827990198,0.785260650965864,0.2269118814501191,0.7806297962423921,0.007654254268818657,0.18827732204286848,0.0006807245819519648,,0.6,
42,nftonv2,nfunswv2,mlp,0.01,finetune_x3,263908,,0.8505027376936946,0.9242031831862862,0.002904771307718689,0.9478044474916961,0.9614977507277057,0.41942312781159036,0.94906059804181,0.00689038775319317,0.66221222545647,0.001901871732781825,,1.7,
42,nftonv2,nfunswv2,mlp,0.01,finetune_x10,263908,,0.8970436295502661,0.9484620286959233,0.003232142671558184,0.9598057393791635,0.9745964540883831,0.4747287642233395,0.9577930669489283,0.005482171251597884,0.7912146070388992,0.002286403176021866,,0.9,
42,nftonv2,nfbotv2,mlp,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.49674471151718874,0.0,0.0,0.28368003775839645,0.7771156138259833,0.28368003775839645,0.7771156138259833,,0.0431,0.0069
42,nftonv2,nfbotv2,mlp,0.0001,rethreshold_cost,211,,0.07016806483794796,0.42678427262236496,0.21930870083432658,0.6529169535662641,5.02106336079855e-06,0.0,0.7119767424345128,0.21930870083432658,0.7119767424345128,0.21930870083432658,,0.0005,0.0002
42,nftonv2,nfbotv2,mlp,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.6529334076837026,0.0,0.0,0.614266849433373,0.18951132300357568,0.614266849433373,0.18951132300357568,,0.0224,0.004
42,nftonv2,nfbotv2,mlp,0.001,rethreshold_cost,2101,,0.19296321985079198,0.5719528840288861,0.5756853396901073,0.6529169535662641,5.02106336079855e-06,0.0,0.614266849433373,0.18951132300357568,0.614266849433373,0.18951132300357568,,0.0012,0.0002
42,nftonv2,nfbotv2,mlp,0.001,finetune_x1,252102,,0.38907513277913963,0.6757664184722509,0.7520858164481525,0.6656384054667259,0.0,0.0,0.9198738708883767,0.13825983313468415,0.9198738708883767,0.13825983313468415,,0.6,
42,nftonv2,nfbotv2,mlp,0.001,finetune_x3,252102,,0.40785148229525975,0.6910061280595291,0.7151370679380215,0.7009245866643454,0.0,0.0,0.9982125014435557,0.6412395709177592,0.9982125014435557,0.6412395709177592,,0.5,
42,nftonv2,nfbotv2,mlp,0.001,finetune_x10,252102,,0.47137107797253036,0.723686819450743,0.6579261025029798,0.7137104106540901,0.0,0.0,0.9983179437741325,0.567342073897497,0.9983179437741325,0.567342073897497,,0.3,
42,nftonv2,nfbotv2,mlp,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.652932621751283,0.0,0.0,0.0,0.0,0.0,0.0,,0.0915,0.0071
42,nftonv2,nfbotv2,mlp,0.01,rethreshold_cost,21000,,0.4664698034223938,0.6926624022992024,0.7520858164481525,0.6529169535662641,5.02106336079855e-06,0.0,0.0,0.0,0.0,0.0,,0.0053,0.0002
42,nftonv2,nfbotv2,mlp,0.01,finetune_x1,271001,,0.8555585004324383,0.926736204662086,0.20143027413587605,0.929224546406887,0.0,0.0,0.9745683140775554,0.04290822407628129,0.9745683140775554,0.04290822407628129,,5.2,
42,nftonv2,nfbotv2,mlp,0.01,finetune_x3,271001,,0.8913754244272273,0.9451952169936741,0.14898688915375446,0.9478294219108085,0.0,0.0,0.9995631674876105,0.10965435041716329,0.9995631674876105,0.10965435041716329,,1.7,
42,nftonv2,nfbotv2,mlp,0.01,finetune_x10,271001,,0.8874017145081775,0.9434626246047646,0.14064362336114422,0.9465826681370402,0.0,0.0,0.9995631674876105,0.1299165673420739,0.9995631674876105,0.1299165673420739,,0.8,
42,nfbotv2,nf2018v2,rf,0.0001,calibrate_cost,217,,0.01552617693158568,0.47760324501628737,0.007004230895747553,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.00043102959358446477,,0.0026,0.0039
42,nfbotv2,nf2018v2,rf,0.0001,rethreshold_cost,217,,0.7361487333562381,0.8663264836275477,0.045989723347058226,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.00043102959358446477,,0.0007,0.0005
42,nfbotv2,nf2018v2,rf,0.001,calibrate_cost,2102,,0.2815147968331979,0.6148608897781228,0.022141309649391455,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.0003516294052925897,,0.0036,0.004
42,nfbotv2,nf2018v2,rf,0.001,rethreshold_cost,2102,,0.7579883908454679,0.8786606439373283,0.034601467769194996,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.0003516294052925897,,0.0012,0.0006
42,nfbotv2,nf2018v2,rf,0.001,finetune_x1,252102,,0.8662077257980887,0.9319497355695704,0.026020575991651636,0.9627051140531987,0.8870307023100638,0.21179103847290848,0.8870307023100638,0.00985129479021336,0.2227290003800836,0.0010945883100237066,,0.8,
42,nfbotv2,nf2018v2,rf,0.001,finetune_x3,252102,,0.9570781507301238,0.9783566033590323,0.0018318757727339753,0.9772812328429026,0.939397778622408,0.9365260357278601,0.941171502174923,0.010412767550277334,0.9385531483593057,0.0016277038599834394,,1.2,
42,nfbotv2,nf2018v2,rf,0.001,finetune_x10,252102,,0.9606198468916044,0.9800873265633143,0.0011002597520445548,0.9784219115700441,0.9526584737531145,0.9391021580303223,0.939735630727649,0.0012704030126700016,0.939735630727649,0.0012704030126700016,,3.4,
42,nfbotv2,nf2018v2,rf,0.01,calibrate_cost,21001,,0.2800776870333208,0.6229142905048713,0.030427286441850707,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.000538786991980581,,0.0783,0.0048
42,nfbotv2,nf2018v2,rf,0.01,rethreshold_cost,21001,,0.759382343103206,0.8792312621596814,0.03551456993455156,0.788646158101048,0.01837070822247561,0.0,0.018244013683010263,0.007384217511144384,0.0,0.000538786991980581,,0.0042,0.0004
